model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
svc,ag,0.88,0.879,0.879,0.88,0.051,0.052,0.052,0.051,4.837,0.006,0.816,0.774,0.873,0.865,0.881,7e-06,original,50,6,1394.8440988063812,0,8.642968910604358e-07,0.001607656478881836
logreg,ag,0.89,0.889,0.889,0.89,0.073,0.076,0.076,0.073,11.199,0.122,0.807,0.763,0.866,0.857,0.879,1e-06,original,50,6,1394.8440988063812,0,8.642968910604358e-07,0.001607656478881836
mlp,ag,0.81,0.808,0.808,0.81,0.037,0.039,0.039,0.037,12.696,0.154,0.801,0.74,0.848,0.834,0.882,0.000155,original,50,6,1394.8440988063812,0,8.642968910604358e-07,0.001607656478881836
xgb,ag,0.96,0.96,0.96,0.96,0.02,0.02,0.02,0.02,7.445,2.645,0.817,0.797,0.89,0.886,0.862,2.2e-05,latent,50,6,1394.8440988063812,0,8.642968910604358e-07,0.001607656478881836
rf,ag,0.95,0.95,0.95,0.95,0.032,0.032,0.032,0.032,19.15,0.211,0.821,0.801,0.892,0.889,0.899,1.1e-05,latent,50,6,1394.8440988063812,0,8.642968910604358e-07,0.001607656478881836
svc,ag,0.89,0.889,0.889,0.89,0.037,0.037,0.037,0.037,9.37,0.006,0.813,0.713,0.819,0.796,0.887,1.1e-05,latent,50,6,1394.8440988063812,0,8.642968910604358e-07,0.001607656478881836
logreg,ag,0.88,0.879,0.879,0.88,0.051,0.052,0.052,0.051,8.384,0.014,0.809,0.746,0.851,0.837,0.89,1e-06,latent,50,6,1394.8440988063812,0,8.642968910604358e-07,0.001607656478881836
mlp,ag,0.79,0.787,0.787,0.79,0.049,0.049,0.049,0.049,5.439,3.733,0.802,0.721,0.83,0.81,0.882,0.00011,latent,50,6,1394.8440988063812,0,8.642968910604358e-07,0.001607656478881836
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.984,2.323,0.255,0.099,0.071,0.101,0.125,2.1e-05,original,50,6,1394.8440988063812,0,8.642968910604358e-07,0.0017993450164794922
rf,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,21.707,0.59,0.202,0.128,0.148,0.129,0.116,2.9e-05,original,50,6,1394.8440988063812,0,8.642968910604358e-07,0.0017993450164794922
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.714,0.004,0.197,0.112,0.12,0.112,0.099,4e-06,original,50,6,1394.8440988063812,0,8.642968910604358e-07,0.0017993450164794922
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.547,0.12,0.201,0.113,0.119,0.113,0.1,1e-06,original,50,6,1394.8440988063812,0,8.642968910604358e-07,0.0017993450164794922
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.647,0.155,0.227,0.177,0.231,0.184,0.148,3.4e-05,original,50,6,1394.8440988063812,0,8.642968910604358e-07,0.0017993450164794922
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.139,9.329,0.255,0.1,0.072,0.102,0.154,1.8e-05,latent,50,6,1394.8440988063812,0,8.642968910604358e-07,0.0017993450164794922
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,24.374,0.543,0.202,0.1,0.094,0.1,0.113,3.2e-05,latent,50,6,1394.8440988063812,0,8.642968910604358e-07,0.0017993450164794922
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.882,0.004,0.221,0.127,0.137,0.127,0.116,7e-06,latent,50,6,1394.8440988063812,0,8.642968910604358e-07,0.0017993450164794922
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.334,0.008,0.204,0.134,0.159,0.135,0.119,1e-06,latent,50,6,1394.8440988063812,0,8.642968910604358e-07,0.0017993450164794922
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.951,0.191,0.255,0.213,0.288,0.228,0.182,5.2e-05,latent,50,6,1394.8440988063812,0,8.642968910604358e-07,0.0017993450164794922
xgb,craig,0.58,0.557,0.592,0.62,0.123,0.148,0.138,0.117,11.712,10.436,0.586,0.506,0.646,0.589,0.606,2.1e-05,original,50,6,1394.8440988063812,0,8.642968910604358e-07,0.0017709732055664062
rf,craig,0.521,0.497,0.534,0.56,0.114,0.126,0.12,0.102,22.873,0.459,0.467,0.258,0.269,0.259,0.53,2.6e-05,original,50,6,1394.8440988063812,0,8.642968910604358e-07,0.0017709732055664062
svc,craig,0.5,0.382,0.475,0.62,0.0,0.015,0.051,0.04,6.447,0.003,0.5,0.134,0.042,0.155,0.44,7e-06,original,50,6,1394.8440988063812,0,8.642968910604358e-07,0.0017709732055664062
logreg,craig,0.59,0.576,0.598,0.6,0.161,0.152,0.143,0.141,8.673,0.125,0.58,0.48,0.604,0.543,0.633,1e-06,original,50,6,1394.8440988063812,0,8.642968910604358e-07,0.0017709732055664062
mlp,craig,0.488,0.47,0.515,0.54,0.134,0.157,0.144,0.12,6.989,3.046,0.559,0.452,0.568,0.504,0.58,4.8e-05,original,50,6,1394.8440988063812,0,8.642968910604358e-07,0.0017709732055664062
xgb,craig,0.542,0.535,0.576,0.6,0.129,0.15,0.149,0.141,7.583,15.565,0.577,0.42,0.502,0.444,0.637,8.3e-05,latent,50,6,1394.8440988063812,0,8.642968910604358e-07,0.0017709732055664062
rf,craig,0.507,0.483,0.518,0.54,0.115,0.127,0.117,0.102,36.086,0.351,0.485,0.253,0.252,0.253,0.557,1.7e-05,latent,50,6,1394.8440988063812,0,8.642968910604358e-07,0.0017709732055664062
svc,craig,0.557,0.549,0.577,0.58,0.134,0.135,0.119,0.117,7.273,0.004,0.551,0.499,0.656,0.603,0.556,1e-05,latent,50,6,1394.8440988063812,0,8.642968910604358e-07,0.0017709732055664062
logreg,craig,0.574,0.57,0.599,0.6,0.105,0.105,0.089,0.089,9.777,0.128,0.604,0.521,0.659,0.605,0.629,1e-06,latent,50,6,1394.8440988063812,0,8.642968910604358e-07,0.0017709732055664062
mlp,craig,0.482,0.462,0.509,0.54,0.082,0.092,0.085,0.08,8.357,0.148,0.523,0.434,0.557,0.49,0.551,4.5e-05,latent,50,6,1394.8440988063812,0,8.642968910604358e-07,0.0017709732055664062
xgb,random,0.85,0.847,0.847,0.85,0.084,0.088,0.088,0.084,6.202,0.089,0.831,0.78,0.875,0.865,0.9,1.7e-05,original,50,7,,,,
rf,random,0.75,0.747,0.747,0.75,0.089,0.09,0.09,0.089,22.735,0.409,0.824,0.732,0.834,0.814,0.879,3.3e-05,original,50,7,,,,
svc,random,0.78,0.763,0.763,0.78,0.093,0.111,0.111,0.093,6.344,0.007,0.748,0.769,0.884,0.889,0.124,1.4e-05,original,50,7,,,,
logreg,random,0.79,0.787,0.787,0.79,0.058,0.062,0.062,0.058,3.936,0.007,0.807,0.72,0.828,0.807,0.871,0.0,original,50,7,,,,
mlp,random,0.71,0.708,0.708,0.71,0.111,0.113,0.113,0.111,9.015,0.197,0.728,0.619,0.74,0.7,0.815,0.000147,original,50,7,,,,
xgb,k-means,0.96,0.959,0.959,0.96,0.058,0.06,0.06,0.058,7.273,2.285,0.832,0.806,0.894,0.89,0.875,1.7e-05,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0014948844909667969
rf,k-means,0.94,0.939,0.939,0.94,0.049,0.05,0.05,0.049,26.297,0.579,0.787,0.748,0.858,0.849,0.877,4.4e-05,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0014948844909667969
svc,k-means,0.91,0.909,0.909,0.91,0.066,0.067,0.067,0.066,5.728,0.012,0.823,0.794,0.887,0.882,0.893,1e-05,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0014948844909667969
logreg,k-means,0.93,0.93,0.93,0.93,0.06,0.06,0.06,0.06,4.601,0.141,0.825,0.799,0.89,0.886,0.888,0.0,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0014948844909667969
mlp,k-means,0.8,0.798,0.798,0.8,0.118,0.119,0.119,0.118,6.919,0.168,0.804,0.745,0.852,0.839,0.888,0.00012,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0014948844909667969
xgb,k-means,0.94,0.939,0.939,0.94,0.058,0.06,0.06,0.058,6.069,0.219,0.825,0.799,0.89,0.886,0.869,3.1e-05,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0014948844909667969
rf,k-means,0.95,0.949,0.949,0.95,0.055,0.056,0.056,0.055,20.044,0.366,0.829,0.803,0.892,0.888,0.896,1.9e-05,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0014948844909667969
svc,k-means,0.9,0.9,0.9,0.9,0.084,0.084,0.084,0.084,6.435,0.006,0.819,0.797,0.889,0.886,0.904,5.1e-05,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0014948844909667969
logreg,k-means,0.91,0.91,0.91,0.91,0.058,0.058,0.058,0.058,6.948,0.28,0.797,0.745,0.853,0.841,0.876,1e-06,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0014948844909667969
mlp,k-means,0.84,0.839,0.839,0.84,0.086,0.087,0.087,0.086,13.142,0.202,0.817,0.754,0.856,0.843,0.896,0.000108,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0014948844909667969
xgb,k-center,0.66,0.657,0.657,0.66,0.086,0.086,0.086,0.086,4.384,0.992,0.765,0.621,0.729,0.686,0.856,1.9e-05,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0018649101257324219
rf,k-center,0.62,0.612,0.612,0.62,0.075,0.079,0.079,0.075,18.984,0.331,0.73,0.593,0.706,0.659,0.842,2.7e-05,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0018649101257324219
svc,k-center,0.65,0.638,0.638,0.65,0.032,0.037,0.037,0.032,7.655,0.006,0.537,0.24,0.211,0.242,0.623,9e-06,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0018649101257324219
logreg,k-center,0.64,0.63,0.63,0.64,0.049,0.049,0.049,0.049,11.0,0.44,0.552,0.282,0.277,0.282,0.672,1e-06,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0018649101257324219
mlp,k-center,0.55,0.536,0.536,0.55,0.1,0.105,0.105,0.1,6.091,0.091,0.625,0.436,0.509,0.456,0.738,1e-05,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0018649101257324219
xgb,k-center,0.67,0.669,0.669,0.67,0.15,0.15,0.15,0.15,7.601,5.244,0.779,0.662,0.775,0.741,0.863,1.7e-05,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0018649101257324219
rf,k-center,0.67,0.667,0.667,0.67,0.125,0.128,0.128,0.125,25.291,0.653,0.824,0.767,0.866,0.855,0.882,2.4e-05,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0018649101257324219
svc,k-center,0.6,0.581,0.581,0.6,0.032,0.043,0.043,0.032,11.968,0.008,0.52,0.238,0.212,0.239,0.288,2.3e-05,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0018649101257324219
logreg,k-center,0.63,0.622,0.622,0.63,0.04,0.041,0.041,0.04,14.278,0.141,0.549,0.298,0.306,0.298,0.706,1e-06,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0018649101257324219
mlp,k-center,0.51,0.503,0.503,0.51,0.111,0.108,0.108,0.111,7.463,0.15,0.601,0.392,0.445,0.401,0.666,6.8e-05,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0018649101257324219
xgb,ag,0.94,0.94,0.94,0.94,0.049,0.049,0.049,0.049,8.25,23.858,0.834,0.809,0.896,0.892,0.901,7.9e-05,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0015168190002441406
rf,ag,0.92,0.919,0.919,0.92,0.051,0.051,0.051,0.051,37.914,0.717,0.783,0.735,0.848,0.836,0.87,3.3e-05,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0015168190002441406
svc,ag,0.89,0.889,0.889,0.89,0.058,0.059,0.059,0.058,11.049,0.005,0.809,0.752,0.856,0.843,0.864,5e-06,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0015168190002441406
logreg,ag,0.85,0.848,0.848,0.85,0.055,0.057,0.057,0.055,7.55,1.097,0.796,0.752,0.86,0.85,0.874,1e-06,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0015168190002441406
mlp,ag,0.79,0.788,0.788,0.79,0.073,0.076,0.076,0.073,19.662,1.537,0.794,0.711,0.822,0.8,0.868,0.000211,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0015168190002441406
xgb,ag,0.95,0.95,0.95,0.95,0.045,0.045,0.045,0.045,5.357,3.139,0.832,0.801,0.891,0.886,0.888,2.5e-05,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0015168190002441406
rf,ag,0.93,0.929,0.929,0.93,0.06,0.061,0.061,0.06,21.275,0.865,0.829,0.803,0.892,0.888,0.912,4.7e-05,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0015168190002441406
svc,ag,0.88,0.879,0.879,0.88,0.051,0.052,0.052,0.051,4.746,0.006,0.795,0.715,0.826,0.805,0.87,3.6e-05,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0015168190002441406
logreg,ag,0.88,0.878,0.878,0.88,0.04,0.041,0.041,0.04,10.521,0.874,0.787,0.697,0.81,0.785,0.851,1e-06,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0015168190002441406
mlp,ag,0.83,0.829,0.829,0.83,0.051,0.051,0.051,0.051,21.948,12.078,0.777,0.687,0.803,0.778,0.847,0.000124,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0015168190002441406
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.609,48.716,0.239,0.099,0.077,0.101,0.11,7.7e-05,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.001772165298461914
rf,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,42.731,0.624,0.192,0.118,0.134,0.118,0.114,3.3e-05,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.001772165298461914
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.909,0.004,0.184,0.118,0.138,0.119,0.099,5e-06,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.001772165298461914
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.132,0.375,0.186,0.125,0.15,0.127,0.103,0.0,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.001772165298461914
mlp,lc,0.98,0.98,0.98,0.98,0.024,0.025,0.025,0.024,19.082,0.451,0.213,0.176,0.237,0.186,0.132,0.000177,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.001772165298461914
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.521,22.423,0.151,0.122,0.163,0.126,0.123,6.1e-05,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.001772165298461914
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,49.029,0.529,0.188,0.105,0.11,0.105,0.116,8e-06,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.001772165298461914
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.712,0.007,0.227,0.215,0.309,0.238,0.155,6.9e-05,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.001772165298461914
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.186,0.384,0.204,0.15,0.19,0.154,0.121,1e-06,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.001772165298461914
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.283,5.663,0.252,0.214,0.292,0.23,0.176,9.8e-05,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.001772165298461914
xgb,craig,0.688,0.681,0.709,0.72,0.103,0.106,0.082,0.075,14.647,79.822,0.494,0.271,0.28,0.271,0.546,8.3e-05,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0016667842864990234
rf,craig,0.73,0.726,0.742,0.74,0.098,0.105,0.1,0.102,42.545,1.007,0.456,0.235,0.233,0.235,0.471,0.000129,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0016667842864990234
svc,craig,0.694,0.67,0.706,0.74,0.123,0.165,0.136,0.08,12.065,0.003,0.482,0.268,0.28,0.268,0.417,7e-06,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0016667842864990234
logreg,craig,0.64,0.618,0.651,0.68,0.16,0.193,0.173,0.147,13.32,1.22,0.484,0.318,0.368,0.326,0.47,0.0,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0016667842864990234
mlp,craig,0.682,0.66,0.693,0.72,0.172,0.206,0.176,0.147,12.579,0.206,0.489,0.337,0.398,0.349,0.479,0.0001,original,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0016667842864990234
xgb,craig,0.632,0.628,0.666,0.68,0.186,0.186,0.147,0.147,12.212,59.847,0.461,0.227,0.215,0.227,0.407,7.4e-05,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0016667842864990234
rf,craig,0.63,0.62,0.641,0.64,0.072,0.068,0.05,0.049,44.321,0.928,0.463,0.24,0.238,0.24,0.474,7.7e-05,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0016667842864990234
svc,craig,0.665,0.64,0.671,0.7,0.158,0.192,0.17,0.141,19.65,0.003,0.508,0.283,0.296,0.284,0.531,1e-05,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0016667842864990234
logreg,craig,0.665,0.658,0.678,0.68,0.124,0.13,0.12,0.117,10.673,1.611,0.554,0.425,0.522,0.459,0.605,0.0,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0016667842864990234
mlp,craig,0.582,0.569,0.604,0.62,0.183,0.198,0.176,0.16,13.831,0.23,0.541,0.341,0.384,0.347,0.557,9.5e-05,latent,50,7,1394.8440988063812,0,8.642968910604358e-07,0.0016667842864990234
xgb,random,0.84,0.839,0.839,0.84,0.097,0.097,0.097,0.097,12.924,90.355,0.83,0.754,0.854,0.839,0.894,0.000113,original,50,8,,,,
rf,random,0.79,0.788,0.788,0.79,0.107,0.107,0.107,0.107,41.517,1.116,0.816,0.737,0.841,0.823,0.889,9.5e-05,original,50,8,,,,
svc,random,0.79,0.785,0.785,0.79,0.058,0.061,0.061,0.058,13.258,0.006,0.807,0.732,0.839,0.822,0.865,2.4e-05,original,50,8,,,,
logreg,random,0.79,0.785,0.785,0.79,0.066,0.068,0.068,0.066,14.366,0.48,0.803,0.737,0.844,0.829,0.872,0.0,original,50,8,,,,
mlp,random,0.77,0.766,0.766,0.77,0.093,0.094,0.094,0.093,14.794,6.381,0.776,0.687,0.803,0.777,0.844,8.9e-05,original,50,8,,,,
xgb,k-means,0.96,0.96,0.96,0.96,0.037,0.037,0.037,0.037,12.142,58.856,0.83,0.8,0.89,0.886,0.883,0.000107,original,50,8,1394.8440988063812,0,8.642968910604358e-07,0.001951456069946289
rf,k-means,0.92,0.92,0.92,0.92,0.04,0.04,0.04,0.04,45.018,1.58,0.796,0.714,0.825,0.804,0.868,5.3e-05,original,50,8,1394.8440988063812,0,8.642968910604358e-07,0.001951456069946289
svc,k-means,0.9,0.899,0.899,0.9,0.055,0.055,0.055,0.055,11.317,0.021,0.823,0.78,0.876,0.868,0.889,6e-06,original,50,8,1394.8440988063812,0,8.642968910604358e-07,0.001951456069946289
logreg,k-means,0.91,0.91,0.91,0.91,0.037,0.038,0.038,0.037,8.204,0.613,0.818,0.775,0.873,0.865,0.881,1e-06,original,50,8,1394.8440988063812,0,8.642968910604358e-07,0.001951456069946289
mlp,k-means,0.81,0.807,0.807,0.81,0.037,0.04,0.04,0.037,18.978,0.763,0.797,0.72,0.831,0.812,0.878,0.000191,original,50,8,1394.8440988063812,0,8.642968910604358e-07,0.001951456069946289
xgb,k-means,0.97,0.97,0.97,0.97,0.04,0.04,0.04,0.04,9.676,9.022,0.828,0.796,0.888,0.882,0.881,6.3e-05,latent,50,8,1394.8440988063812,0,8.642968910604358e-07,0.001951456069946289
rf,k-means,0.96,0.96,0.96,0.96,0.037,0.037,0.037,0.037,39.482,1.625,0.829,0.799,0.89,0.885,0.889,0.000114,latent,50,8,1394.8440988063812,0,8.642968910604358e-07,0.001951456069946289
svc,k-means,0.91,0.91,0.91,0.91,0.058,0.058,0.058,0.058,11.259,0.005,0.837,0.801,0.89,0.884,0.917,1.1e-05,latent,50,8,1394.8440988063812,0,8.642968910604358e-07,0.001951456069946289
logreg,k-means,0.93,0.929,0.929,0.93,0.051,0.052,0.052,0.051,10.352,0.529,0.821,0.786,0.881,0.875,0.905,0.0,latent,50,8,1394.8440988063812,0,8.642968910604358e-07,0.001951456069946289
mlp,k-means,0.87,0.868,0.868,0.87,0.068,0.07,0.07,0.068,20.436,1.279,0.818,0.758,0.86,0.848,0.897,0.000201,latent,50,8,1394.8440988063812,0,8.642968910604358e-07,0.001951456069946289
xgb,k-center,0.75,0.748,0.748,0.75,0.063,0.066,0.066,0.063,11.751,26.165,0.773,0.735,0.85,0.84,0.834,6.7e-05,original,50,8,1394.8440988063812,0,8.642968910604358e-07,0.0015997886657714844
rf,k-center,0.67,0.663,0.663,0.67,0.121,0.127,0.127,0.121,37.492,0.852,0.819,0.782,0.879,0.872,0.877,6.1e-05,original,50,8,1394.8440988063812,0,8.642968910604358e-07,0.0015997886657714844
svc,k-center,0.57,0.506,0.506,0.57,0.051,0.103,0.103,0.051,7.196,0.006,0.496,0.135,0.044,0.155,0.5,2.6e-05,original,50,8,1394.8440988063812,0,8.642968910604358e-07,0.0015997886657714844
logreg,k-center,0.55,0.533,0.533,0.55,0.114,0.131,0.131,0.114,5.846,0.32,0.591,0.383,0.434,0.392,0.754,0.0,original,50,8,1394.8440988063812,0,8.642968910604358e-07,0.0015997886657714844
mlp,k-center,0.4,0.394,0.394,0.4,0.084,0.082,0.082,0.084,13.568,0.167,0.606,0.426,0.5,0.446,0.7,3.8e-05,original,50,8,1394.8440988063812,0,8.642968910604358e-07,0.0015997886657714844
xgb,k-center,0.68,0.676,0.676,0.68,0.081,0.082,0.082,0.081,14.121,45.146,0.801,0.74,0.848,0.834,0.873,6.2e-05,latent,50,8,1394.8440988063812,0,8.642968910604358e-07,0.0015997886657714844
rf,k-center,0.7,0.698,0.698,0.7,0.1,0.1,0.1,0.1,39.578,0.824,0.831,0.796,0.887,0.881,0.886,3.2e-05,latent,50,8,1394.8440988063812,0,8.642968910604358e-07,0.0015997886657714844
svc,k-center,0.53,0.459,0.459,0.53,0.068,0.092,0.092,0.068,8.531,0.016,0.497,0.137,0.048,0.157,0.244,4.1e-05,latent,50,8,1394.8440988063812,0,8.642968910604358e-07,0.0015997886657714844
logreg,k-center,0.58,0.572,0.572,0.58,0.087,0.091,0.091,0.087,9.54,0.406,0.652,0.49,0.585,0.527,0.762,0.0,latent,50,8,1394.8440988063812,0,8.642968910604358e-07,0.0015997886657714844
mlp,k-center,0.5,0.494,0.494,0.5,0.055,0.055,0.055,0.055,12.346,0.432,0.67,0.49,0.577,0.521,0.8,5.7e-05,latent,50,8,1394.8440988063812,0,8.642968910604358e-07,0.0015997886657714844
xgb,ag,0.98,0.98,0.98,0.98,0.024,0.025,0.025,0.024,9.487,0.088,0.822,0.799,0.891,0.887,0.881,1.7e-05,original,50,8,1394.8440988063812,0,8.642968910604358e-07,0.001825094223022461
rf,ag,0.95,0.95,0.95,0.95,0.032,0.032,0.032,0.032,23.12,0.552,0.786,0.746,0.857,0.848,0.865,3.8e-05,original,50,8,1394.8440988063812,0,8.642968910604358e-07,0.001825094223022461
svc,ag,0.87,0.869,0.869,0.87,0.051,0.051,0.051,0.051,7.851,0.006,0.836,0.803,0.891,0.886,0.889,8e-06,original,50,8,1394.8440988063812,0,8.642968910604358e-07,0.001825094223022461
logreg,ag,0.88,0.879,0.879,0.88,0.051,0.052,0.052,0.051,10.483,0.01,0.819,0.784,0.88,0.874,0.893,0.0,original,50,8,1394.8440988063812,0,8.642968910604358e-07,0.001825094223022461
mlp,ag,0.83,0.829,0.829,0.83,0.024,0.025,0.025,0.024,11.103,0.122,0.803,0.728,0.836,0.818,0.882,9.4e-05,original,50,8,1394.8440988063812,0,8.642968910604358e-07,0.001825094223022461
xgb,ag,0.98,0.98,0.98,0.98,0.024,0.025,0.025,0.024,10.39,18.048,0.829,0.795,0.886,0.881,0.885,3e-05,latent,50,8,1394.8440988063812,0,8.642968910604358e-07,0.001825094223022461
rf,ag,0.95,0.95,0.95,0.95,0.032,0.032,0.032,0.032,36.936,0.843,0.83,0.8,0.89,0.886,0.888,6.5e-05,latent,50,8,1394.8440988063812,0,8.642968910604358e-07,0.001825094223022461
svc,ag,0.92,0.92,0.92,0.92,0.04,0.04,0.04,0.04,6.182,0.006,0.822,0.773,0.871,0.861,0.897,9e-06,latent,50,8,1394.8440988063812,0,8.642968910604358e-07,0.001825094223022461
logreg,ag,0.92,0.92,0.92,0.92,0.04,0.04,0.04,0.04,2.783,0.01,0.824,0.781,0.877,0.869,0.914,1e-06,latent,50,8,1394.8440988063812,0,8.642968910604358e-07,0.001825094223022461
mlp,ag,0.83,0.828,0.828,0.83,0.051,0.052,0.052,0.051,6.878,2.859,0.812,0.738,0.843,0.826,0.896,3.9e-05,latent,50,8,1394.8440988063812,0,8.642968910604358e-07,0.001825094223022461
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.604,0.41,0.177,0.111,0.128,0.112,0.098,2.1e-05,original,50,8,1394.8440988063812,0,8.642968910604358e-07,0.0016372203826904297
rf,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,20.825,0.22,0.214,0.173,0.231,0.182,0.139,1.2e-05,original,50,8,1394.8440988063812,0,8.642968910604358e-07,0.0016372203826904297
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.929,0.003,0.191,0.142,0.182,0.146,0.109,5e-06,original,50,8,1394.8440988063812,0,8.642968910604358e-07,0.0016372203826904297
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.893,0.005,0.199,0.145,0.183,0.148,0.111,0.0,original,50,8,1394.8440988063812,0,8.642968910604358e-07,0.0016372203826904297
mlp,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,9.381,0.135,0.259,0.211,0.281,0.224,0.173,3.2e-05,original,50,8,1394.8440988063812,0,8.642968910604358e-07,0.0016372203826904297
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.624,35.837,0.168,0.113,0.136,0.114,0.146,7.4e-05,latent,50,8,1394.8440988063812,0,8.642968910604358e-07,0.0016372203826904297
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,25.209,0.506,0.189,0.102,0.105,0.102,0.104,3.3e-05,latent,50,8,1394.8440988063812,0,8.642968910604358e-07,0.0016372203826904297
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.603,0.005,0.212,0.149,0.185,0.152,0.124,9e-06,latent,50,8,1394.8440988063812,0,8.642968910604358e-07,0.0016372203826904297
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.484,0.006,0.199,0.135,0.164,0.137,0.11,1e-06,latent,50,8,1394.8440988063812,0,8.642968910604358e-07,0.0016372203826904297
