model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
xgb,random,0.56,0.552,0.552,0.56,0.066,0.069,0.069,0.066,6.695,5.32,0.627,0.585,0.673,0.645,0.681,9e-06,original,50,8,,,,
rf,random,0.57,0.562,0.562,0.57,0.081,0.081,0.081,0.081,18.42,0.127,0.682,0.639,0.722,0.701,0.757,5e-06,original,50,8,,,,
svc,random,0.65,0.644,0.644,0.65,0.045,0.049,0.049,0.045,8.027,0.005,0.651,0.623,0.717,0.698,0.711,9e-06,original,50,8,,,,
logreg,random,0.62,0.615,0.615,0.62,0.093,0.094,0.094,0.093,4.456,0.006,0.647,0.609,0.698,0.674,0.7,0.0,original,50,8,,,,
mlp,random,0.57,0.557,0.557,0.57,0.051,0.051,0.051,0.051,4.663,4.447,0.651,0.614,0.704,0.681,0.69,1.9e-05,original,50,8,,,,
xgb,k-means,0.69,0.689,0.689,0.69,0.102,0.102,0.102,0.102,6.106,0.106,0.579,0.457,0.492,0.464,0.613,4e-06,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0017557144165039062
rf,k-means,0.63,0.625,0.625,0.63,0.075,0.075,0.075,0.075,14.932,0.204,0.633,0.512,0.556,0.525,0.693,9e-06,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0017557144165039062
svc,k-means,0.64,0.63,0.63,0.64,0.08,0.081,0.081,0.08,5.244,0.005,0.595,0.539,0.618,0.583,0.646,7e-06,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0017557144165039062
logreg,k-means,0.69,0.683,0.683,0.69,0.092,0.096,0.096,0.092,7.331,0.11,0.577,0.497,0.56,0.522,0.604,0.0,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0017557144165039062
mlp,k-means,0.59,0.584,0.584,0.59,0.08,0.079,0.079,0.08,6.825,0.071,0.664,0.609,0.688,0.66,0.724,6e-06,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0017557144165039062
xgb,k-means,0.82,0.819,0.819,0.82,0.068,0.069,0.069,0.068,5.515,0.071,0.663,0.591,0.662,0.631,0.73,7e-06,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0017557144165039062
rf,k-means,0.76,0.754,0.754,0.76,0.136,0.144,0.144,0.136,16.587,0.262,0.676,0.592,0.656,0.625,0.752,8e-06,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0017557144165039062
svc,k-means,0.63,0.612,0.612,0.63,0.093,0.106,0.106,0.093,7.645,0.007,0.661,0.655,0.758,0.754,0.357,2.4e-05,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0017557144165039062
logreg,k-means,0.74,0.737,0.737,0.74,0.111,0.113,0.113,0.111,6.291,0.132,0.591,0.527,0.601,0.565,0.631,1.1e-05,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0017557144165039062
mlp,k-means,0.51,0.501,0.501,0.51,0.049,0.054,0.054,0.049,8.07,0.144,0.652,0.594,0.673,0.643,0.72,2.4e-05,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0017557144165039062
xgb,k-center,0.54,0.538,0.538,0.54,0.073,0.073,0.073,0.073,5.586,0.177,0.465,0.376,0.416,0.384,0.447,7e-06,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0017101764678955078
rf,k-center,0.53,0.515,0.515,0.53,0.098,0.111,0.111,0.098,15.922,0.366,0.522,0.247,0.177,0.268,0.545,2e-05,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0017101764678955078
svc,k-center,0.57,0.495,0.495,0.57,0.068,0.101,0.101,0.068,7.665,0.007,0.501,0.186,0.087,0.224,0.37,1.4e-05,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0017101764678955078
logreg,k-center,0.56,0.554,0.554,0.56,0.128,0.13,0.13,0.128,8.346,0.008,0.505,0.199,0.107,0.233,0.636,0.0,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0017101764678955078
mlp,k-center,0.45,0.446,0.446,0.45,0.1,0.1,0.1,0.1,8.26,0.123,0.511,0.293,0.256,0.3,0.471,1.7e-05,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0017101764678955078
xgb,k-center,0.51,0.508,0.508,0.51,0.097,0.097,0.097,0.097,5.967,0.441,0.51,0.32,0.3,0.322,0.489,6e-06,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0017101764678955078
rf,k-center,0.52,0.513,0.513,0.52,0.068,0.068,0.068,0.068,19.998,0.36,0.51,0.217,0.134,0.245,0.488,1.8e-05,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0017101764678955078
svc,k-center,0.59,0.506,0.506,0.59,0.058,0.106,0.106,0.058,5.695,0.007,0.501,0.184,0.084,0.223,0.505,2e-05,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0017101764678955078
logreg,k-center,0.56,0.554,0.554,0.56,0.107,0.108,0.108,0.107,7.973,0.007,0.511,0.206,0.116,0.239,0.509,1.3e-05,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0017101764678955078
mlp,k-center,0.36,0.351,0.351,0.36,0.073,0.078,0.078,0.073,9.415,0.158,0.462,0.255,0.213,0.262,0.403,3.5e-05,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0017101764678955078
xgb,ag,0.69,0.687,0.687,0.69,0.073,0.077,0.077,0.073,8.498,0.031,0.58,0.473,0.518,0.485,0.615,7e-06,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.001741170883178711
rf,ag,0.69,0.685,0.685,0.69,0.049,0.048,0.048,0.049,15.669,0.293,0.608,0.487,0.526,0.497,0.665,1.2e-05,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.001741170883178711
svc,ag,0.64,0.631,0.631,0.64,0.049,0.047,0.047,0.049,8.653,0.006,0.64,0.55,0.61,0.576,0.71,1.3e-05,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.001741170883178711
logreg,ag,0.68,0.665,0.665,0.68,0.024,0.036,0.036,0.024,3.689,0.006,0.615,0.488,0.525,0.497,0.706,0.0,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.001741170883178711
mlp,ag,0.52,0.507,0.507,0.52,0.06,0.057,0.057,0.06,7.484,0.067,0.635,0.547,0.608,0.574,0.703,1.9e-05,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.001741170883178711
xgb,ag,0.76,0.759,0.759,0.76,0.037,0.037,0.037,0.037,5.511,0.205,0.656,0.571,0.635,0.602,0.708,7e-06,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.001741170883178711
rf,ag,0.71,0.705,0.705,0.71,0.037,0.041,0.041,0.037,31.175,0.993,0.675,0.581,0.641,0.608,0.735,2.4e-05,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.001741170883178711
svc,ag,0.57,0.564,0.564,0.57,0.112,0.117,0.117,0.112,6.556,0.007,0.649,0.618,0.71,0.69,0.282,2.5e-05,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.001741170883178711
logreg,ag,0.64,0.638,0.638,0.64,0.08,0.08,0.08,0.08,6.013,0.099,0.556,0.513,0.6,0.563,0.591,1.3e-05,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.001741170883178711
mlp,ag,0.5,0.498,0.498,0.5,0.084,0.084,0.084,0.084,10.673,2.676,0.676,0.622,0.701,0.676,0.745,2.5e-05,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.001741170883178711
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.017,0.281,0.337,0.202,0.18,0.204,0.255,9e-06,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0025436878204345703
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.718,0.456,0.326,0.27,0.308,0.277,0.259,1.6e-05,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0025436878204345703
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.689,0.004,0.321,0.205,0.193,0.206,0.251,6e-06,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0025436878204345703
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.089,0.006,0.329,0.2,0.181,0.202,0.255,0.0,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0025436878204345703
mlp,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,9.298,3.313,0.337,0.195,0.167,0.198,0.254,2.7e-05,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0025436878204345703
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.087,5.029,0.389,0.2,0.153,0.209,0.304,5e-06,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0025436878204345703
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.951,0.508,0.352,0.192,0.156,0.198,0.265,1.5e-05,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0025436878204345703
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.796,0.007,0.348,0.231,0.224,0.231,0.729,2.2e-05,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0025436878204345703
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.738,0.008,0.374,0.196,0.152,0.204,0.257,1e-05,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0025436878204345703
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.005,0.143,0.37,0.192,0.148,0.2,0.255,1.9e-05,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0025436878204345703
xgb,craig,0.705,0.698,0.698,0.7,0.056,0.063,0.063,0.063,9.839,15.965,0.609,0.539,0.611,0.575,0.666,8e-06,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0018324851989746094
rf,craig,0.597,0.587,0.59,0.6,0.007,0.007,0.008,0.0,14.931,0.32,0.583,0.539,0.627,0.594,0.628,1e-05,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0018324851989746094
svc,craig,0.562,0.555,0.555,0.56,0.182,0.184,0.184,0.185,10.257,0.003,0.602,0.562,0.654,0.624,0.368,4e-06,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0018324851989746094
logreg,craig,0.583,0.578,0.578,0.58,0.112,0.116,0.116,0.117,8.061,0.033,0.626,0.603,0.703,0.684,0.67,0.0,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0018324851989746094
mlp,craig,0.458,0.453,0.456,0.46,0.164,0.162,0.159,0.162,10.229,0.044,0.603,0.582,0.687,0.666,0.634,2.1e-05,original,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0018324851989746094
xgb,craig,0.62,0.614,0.616,0.62,0.098,0.097,0.095,0.098,4.181,0.113,0.548,0.499,0.581,0.543,0.564,7e-06,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0018324851989746094
rf,craig,0.558,0.556,0.559,0.56,0.188,0.185,0.181,0.185,18.477,0.38,0.547,0.501,0.587,0.548,0.565,1.6e-05,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0018324851989746094
svc,craig,0.5,0.324,0.312,0.48,0.0,0.019,0.042,0.04,7.439,0.003,0.5,0.181,0.08,0.221,0.506,1e-05,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0018324851989746094
logreg,craig,0.575,0.569,0.574,0.58,0.166,0.163,0.157,0.16,7.538,0.04,0.552,0.541,0.661,0.641,0.581,9e-06,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0018324851989746094
mlp,craig,0.495,0.487,0.492,0.5,0.131,0.128,0.124,0.126,8.347,0.14,0.585,0.556,0.655,0.628,0.604,3.3e-05,latent,50,8,482.8932909965515,0,1.2813762382224754e-06,0.0018324851989746094
xgb,random,0.66,0.658,0.658,0.66,0.08,0.08,0.08,0.08,6.287,1.258,0.61,0.565,0.652,0.621,0.656,7e-06,original,50,9,,,,
rf,random,0.65,0.647,0.647,0.65,0.077,0.076,0.076,0.077,14.01,0.261,0.634,0.564,0.636,0.603,0.691,1.3e-05,original,50,9,,,,
svc,random,0.7,0.698,0.698,0.7,0.063,0.064,0.064,0.063,9.965,0.007,0.638,0.58,0.659,0.627,0.688,3e-05,original,50,9,,,,
logreg,random,0.69,0.689,0.689,0.69,0.128,0.129,0.129,0.128,8.029,0.115,0.649,0.584,0.658,0.627,0.707,0.0,original,50,9,,,,
mlp,random,0.72,0.717,0.717,0.72,0.081,0.082,0.082,0.081,9.435,1.966,0.646,0.592,0.672,0.643,0.709,2e-05,original,50,9,,,,
xgb,k-means,0.73,0.729,0.729,0.73,0.103,0.103,0.103,0.103,6.84,0.017,0.615,0.466,0.491,0.47,0.684,4e-06,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0019443035125732422
rf,k-means,0.69,0.689,0.689,0.69,0.102,0.102,0.102,0.102,18.273,0.135,0.632,0.49,0.521,0.496,0.7,7e-06,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0019443035125732422
svc,k-means,0.67,0.642,0.642,0.67,0.108,0.137,0.137,0.108,8.153,0.007,0.648,0.66,0.776,0.786,0.748,1.1e-05,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0019443035125732422
logreg,k-means,0.73,0.728,0.728,0.73,0.117,0.117,0.117,0.117,7.227,0.01,0.606,0.513,0.57,0.534,0.657,0.0,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0019443035125732422
mlp,k-means,0.68,0.674,0.674,0.68,0.098,0.1,0.1,0.098,7.032,0.115,0.676,0.62,0.698,0.672,0.739,1.6e-05,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0019443035125732422
xgb,k-means,0.78,0.777,0.777,0.78,0.098,0.101,0.101,0.098,5.008,0.034,0.613,0.521,0.579,0.544,0.658,5e-06,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0019443035125732422
rf,k-means,0.72,0.719,0.719,0.72,0.154,0.154,0.154,0.154,22.502,0.59,0.67,0.586,0.652,0.62,0.714,2e-05,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0019443035125732422
svc,k-means,0.64,0.615,0.615,0.64,0.086,0.105,0.105,0.086,7.544,0.014,0.668,0.684,0.792,0.803,0.76,2.4e-05,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0019443035125732422
logreg,k-means,0.76,0.759,0.759,0.76,0.073,0.073,0.073,0.073,5.311,0.057,0.628,0.56,0.634,0.6,0.674,1.3e-05,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0019443035125732422
mlp,k-means,0.61,0.605,0.605,0.61,0.097,0.1,0.1,0.097,8.741,0.105,0.684,0.64,0.722,0.7,0.747,7e-06,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0019443035125732422
xgb,k-center,0.58,0.571,0.571,0.58,0.081,0.084,0.084,0.081,3.61,0.04,0.584,0.412,0.418,0.413,0.663,8e-06,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.001697540283203125
rf,k-center,0.58,0.569,0.569,0.58,0.093,0.099,0.099,0.093,18.166,0.373,0.517,0.232,0.155,0.256,0.643,1.1e-05,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.001697540283203125
svc,k-center,0.65,0.634,0.634,0.65,0.13,0.141,0.141,0.13,7.36,0.006,0.5,0.186,0.088,0.224,0.413,1e-05,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.001697540283203125
logreg,k-center,0.63,0.622,0.622,0.63,0.121,0.124,0.124,0.121,5.671,0.039,0.503,0.192,0.097,0.229,0.615,0.0,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.001697540283203125
mlp,k-center,0.45,0.441,0.441,0.45,0.095,0.1,0.1,0.095,8.139,0.13,0.508,0.219,0.137,0.246,0.479,1.8e-05,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.001697540283203125
xgb,k-center,0.57,0.567,0.567,0.57,0.129,0.131,0.131,0.129,8.493,0.11,0.51,0.312,0.286,0.315,0.56,7e-06,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.001697540283203125
rf,k-center,0.56,0.551,0.551,0.56,0.116,0.119,0.119,0.116,19.87,0.587,0.512,0.208,0.119,0.24,0.649,2.1e-05,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.001697540283203125
svc,k-center,0.61,0.602,0.602,0.61,0.066,0.069,0.069,0.066,5.794,0.007,0.506,0.198,0.106,0.233,0.447,3e-05,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.001697540283203125
logreg,k-center,0.62,0.616,0.616,0.62,0.098,0.102,0.102,0.098,7.085,0.109,0.507,0.198,0.105,0.233,0.586,2.9e-05,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.001697540283203125
mlp,k-center,0.42,0.408,0.408,0.42,0.06,0.07,0.07,0.06,7.307,0.165,0.503,0.217,0.136,0.244,0.538,3.1e-05,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.001697540283203125
xgb,ag,0.72,0.719,0.719,0.72,0.06,0.06,0.06,0.06,5.724,0.826,0.631,0.529,0.583,0.549,0.707,4e-06,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0017535686492919922
rf,ag,0.65,0.646,0.646,0.65,0.084,0.086,0.086,0.084,16.911,0.157,0.652,0.536,0.584,0.552,0.742,6e-06,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0017535686492919922
svc,ag,0.7,0.691,0.691,0.7,0.071,0.075,0.075,0.071,7.821,0.007,0.68,0.69,0.792,0.798,0.731,1.8e-05,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0017535686492919922
logreg,ag,0.72,0.714,0.714,0.72,0.051,0.053,0.053,0.051,7.907,0.007,0.681,0.638,0.721,0.699,0.729,0.0,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0017535686492919922
mlp,ag,0.59,0.586,0.586,0.59,0.049,0.05,0.05,0.049,8.377,0.179,0.666,0.604,0.68,0.651,0.732,1.8e-05,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0017535686492919922
xgb,ag,0.72,0.716,0.716,0.72,0.075,0.075,0.075,0.075,4.797,3.389,0.611,0.517,0.574,0.539,0.66,2.1e-05,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0017535686492919922
rf,ag,0.7,0.697,0.697,0.7,0.063,0.061,0.061,0.063,20.659,0.469,0.653,0.558,0.616,0.583,0.718,1.6e-05,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0017535686492919922
svc,ag,0.66,0.65,0.65,0.66,0.073,0.076,0.076,0.073,7.153,0.006,0.693,0.7,0.796,0.8,0.75,2.2e-05,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0017535686492919922
logreg,ag,0.75,0.746,0.746,0.75,0.118,0.123,0.123,0.118,8.298,0.123,0.593,0.541,0.623,0.589,0.635,1.3e-05,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0017535686492919922
mlp,ag,0.53,0.528,0.528,0.53,0.081,0.083,0.083,0.081,10.443,7.073,0.677,0.64,0.727,0.707,0.734,1.6e-05,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0017535686492919922
xgb,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,3.572,0.204,0.322,0.263,0.297,0.268,0.253,4e-06,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0055561065673828125
rf,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,13.422,0.107,0.317,0.229,0.237,0.229,0.242,4e-06,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0055561065673828125
svc,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,5.477,0.003,0.343,0.201,0.175,0.204,0.256,6e-06,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0055561065673828125
logreg,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,7.555,0.007,0.327,0.204,0.187,0.205,0.26,0.0,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0055561065673828125
mlp,lc,0.98,0.98,0.98,0.98,0.024,0.025,0.025,0.024,7.988,0.135,0.341,0.2,0.173,0.202,0.275,2.6e-05,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0055561065673828125
xgb,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,5.676,0.095,0.363,0.181,0.133,0.191,0.267,8e-06,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0055561065673828125
rf,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,16.372,0.133,0.335,0.19,0.16,0.194,0.238,6e-06,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0055561065673828125
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.68,0.003,0.313,0.194,0.176,0.195,0.262,4e-06,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0055561065673828125
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.773,0.007,0.323,0.189,0.164,0.192,0.261,1.1e-05,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0055561065673828125
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.263,0.128,0.315,0.193,0.175,0.194,0.258,2.1e-05,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0055561065673828125
xgb,craig,0.585,0.577,0.577,0.58,0.134,0.131,0.131,0.133,5.414,0.224,0.499,0.492,0.618,0.592,0.502,9e-06,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0019207000732421875
rf,craig,0.555,0.552,0.557,0.56,0.168,0.165,0.16,0.162,19.197,0.44,0.486,0.478,0.664,0.691,0.474,1.4e-05,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0019207000732421875
svc,craig,0.58,0.509,0.524,0.6,0.075,0.131,0.119,0.063,5.509,0.004,0.502,0.452,0.686,0.772,0.466,7e-06,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0019207000732421875
logreg,craig,0.612,0.588,0.595,0.62,0.089,0.091,0.082,0.075,4.95,0.282,0.493,0.474,0.676,0.723,0.483,1e-06,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0019207000732421875
mlp,craig,0.415,0.39,0.395,0.42,0.118,0.129,0.128,0.117,6.82,0.037,0.527,0.504,0.61,0.577,0.54,3.8e-05,original,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0019207000732421875
xgb,craig,0.532,0.523,0.529,0.54,0.165,0.164,0.162,0.162,4.373,0.224,0.471,0.455,0.565,0.527,0.455,8e-06,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0019207000732421875
rf,craig,0.527,0.513,0.524,0.54,0.104,0.12,0.099,0.08,18.917,0.362,0.455,0.455,0.625,0.625,0.443,1.1e-05,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0019207000732421875
svc,craig,0.587,0.564,0.575,0.6,0.148,0.157,0.137,0.126,7.285,0.004,0.491,0.468,0.676,0.73,0.471,8e-06,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0019207000732421875
logreg,craig,0.567,0.544,0.556,0.58,0.138,0.144,0.124,0.117,8.327,0.007,0.478,0.466,0.66,0.693,0.455,1.1e-05,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0019207000732421875
mlp,craig,0.427,0.407,0.419,0.44,0.09,0.104,0.093,0.08,8.045,0.113,0.484,0.458,0.558,0.517,0.484,3.1e-05,latent,50,9,482.8932909965515,0,1.2813762382224754e-06,0.0019207000732421875
xgb,random,0.7,0.699,0.699,0.7,0.081,0.081,0.081,0.081,7.364,0.131,0.653,0.615,0.703,0.68,0.697,7e-06,original,60,5,,,,
rf,random,0.642,0.638,0.638,0.642,0.097,0.098,0.098,0.097,14.077,0.199,0.682,0.638,0.721,0.699,0.726,1.1e-05,original,60,5,,,,
svc,random,0.675,0.671,0.671,0.675,0.061,0.06,0.06,0.061,7.598,0.007,0.669,0.629,0.715,0.693,0.719,1e-05,original,60,5,,,,
logreg,random,0.708,0.707,0.707,0.708,0.109,0.109,0.109,0.109,7.587,0.008,0.651,0.61,0.698,0.674,0.704,0.0,original,60,5,,,,
mlp,random,0.633,0.631,0.631,0.633,0.116,0.117,0.117,0.116,10.754,0.121,0.651,0.603,0.687,0.66,0.701,2.3e-05,original,60,5,,,,
xgb,k-means,0.7,0.697,0.697,0.7,0.055,0.054,0.054,0.055,8.698,0.052,0.596,0.456,0.482,0.46,0.656,7e-06,original,60,5,482.8932909965515,0,1.2813762382224754e-06,0.0019137859344482422
rf,k-means,0.667,0.664,0.664,0.667,0.07,0.067,0.067,0.07,15.696,0.33,0.631,0.498,0.534,0.506,0.698,1.5e-05,original,60,5,482.8932909965515,0,1.2813762382224754e-06,0.0019137859344482422
svc,k-means,0.583,0.57,0.57,0.583,0.026,0.025,0.025,0.026,7.448,0.009,0.68,0.675,0.773,0.77,0.747,1.1e-05,original,60,5,482.8932909965515,0,1.2813762382224754e-06,0.0019137859344482422
logreg,k-means,0.642,0.633,0.633,0.642,0.068,0.071,0.071,0.068,3.22,0.077,0.614,0.521,0.577,0.542,0.679,0.0,original,60,5,482.8932909965515,0,1.2813762382224754e-06,0.0019137859344482422
mlp,k-means,0.558,0.551,0.551,0.558,0.057,0.06,0.06,0.057,8.882,0.17,0.668,0.599,0.672,0.641,0.743,1.3e-05,original,60,5,482.8932909965515,0,1.2813762382224754e-06,0.0019137859344482422
xgb,k-means,0.817,0.816,0.816,0.817,0.042,0.043,0.043,0.042,8.202,0.042,0.648,0.568,0.635,0.602,0.724,8e-06,latent,60,5,482.8932909965515,0,1.2813762382224754e-06,0.0019137859344482422
rf,k-means,0.783,0.782,0.782,0.783,0.031,0.03,0.03,0.031,16.778,0.283,0.692,0.629,0.703,0.677,0.76,9e-06,latent,60,5,482.8932909965515,0,1.2813762382224754e-06,0.0019137859344482422
svc,k-means,0.717,0.713,0.713,0.717,0.049,0.046,0.046,0.049,7.155,0.008,0.689,0.67,0.761,0.75,0.749,6.3e-05,latent,60,5,482.8932909965515,0,1.2813762382224754e-06,0.0019137859344482422
logreg,k-means,0.792,0.789,0.789,0.792,0.037,0.036,0.036,0.037,5.347,0.098,0.655,0.614,0.701,0.677,0.703,9e-06,latent,60,5,482.8932909965515,0,1.2813762382224754e-06,0.0019137859344482422
mlp,k-means,0.625,0.618,0.618,0.625,0.046,0.036,0.036,0.046,6.18,0.156,0.69,0.633,0.71,0.685,0.753,1.1e-05,latent,60,5,482.8932909965515,0,1.2813762382224754e-06,0.0019137859344482422
xgb,k-center,0.658,0.654,0.654,0.658,0.089,0.088,0.088,0.089,8.179,0.078,0.538,0.33,0.304,0.333,0.562,7e-06,original,60,5,482.8932909965515,0,1.2813762382224754e-06,0.0016942024230957031
rf,k-center,0.667,0.659,0.659,0.667,0.07,0.073,0.073,0.07,14.071,0.207,0.529,0.272,0.216,0.287,0.681,6e-06,original,60,5,482.8932909965515,0,1.2813762382224754e-06,0.0016942024230957031
svc,k-center,0.717,0.706,0.706,0.717,0.096,0.102,0.102,0.096,7.809,0.008,0.501,0.188,0.09,0.225,0.637,1e-05,original,60,5,482.8932909965515,0,1.2813762382224754e-06,0.0016942024230957031
