model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
xgb,random,0.772,0.771,0.771,0.772,0.069,0.069,0.069,0.069,4.951,0.048,0.767,0.732,0.791,0.781,0.853,2e-06,original,90,7,,,,
rf,random,0.778,0.776,0.776,0.778,0.082,0.083,0.083,0.082,19.311,0.249,0.778,0.725,0.779,0.764,0.869,1e-05,original,90,7,,,,
svc,random,0.811,0.811,0.811,0.811,0.069,0.069,0.069,0.069,4.559,0.013,0.768,0.72,0.777,0.763,0.834,1.3e-05,original,90,7,,,,
logreg,random,0.767,0.765,0.765,0.767,0.06,0.061,0.061,0.06,6.576,0.004,0.783,0.749,0.806,0.796,0.871,8e-06,original,90,7,,,,
mlp,random,0.767,0.766,0.766,0.767,0.048,0.049,0.049,0.048,7.066,0.525,0.79,0.752,0.807,0.797,0.874,1e-05,original,90,7,,,,
xgb,k-means,0.967,0.967,0.967,0.967,0.021,0.021,0.021,0.021,5.053,0.043,0.746,0.717,0.782,0.772,0.804,2e-06,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0012941360473632812
rf,k-means,0.922,0.922,0.922,0.922,0.027,0.028,0.028,0.027,14.475,0.206,0.784,0.75,0.806,0.797,0.873,7e-06,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0012941360473632812
svc,k-means,0.822,0.822,0.822,0.822,0.067,0.067,0.067,0.067,4.299,0.01,0.79,0.726,0.776,0.76,0.866,9e-06,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0012941360473632812
logreg,k-means,0.828,0.827,0.827,0.828,0.041,0.041,0.041,0.041,7.48,0.005,0.794,0.736,0.788,0.773,0.874,5e-06,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0012941360473632812
mlp,k-means,0.806,0.804,0.804,0.806,0.058,0.061,0.061,0.058,6.419,0.664,0.798,0.73,0.779,0.763,0.882,5e-06,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0012941360473632812
xgb,k-means,0.978,0.978,0.978,0.978,0.011,0.011,0.011,0.011,4.602,0.023,0.756,0.724,0.786,0.776,0.844,2e-06,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0012941360473632812
rf,k-means,0.967,0.967,0.967,0.967,0.021,0.021,0.021,0.021,19.45,0.492,0.77,0.751,0.812,0.806,0.859,1.4e-05,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0012941360473632812
svc,k-means,0.833,0.832,0.832,0.833,0.018,0.019,0.019,0.018,7.021,0.009,0.798,0.722,0.769,0.751,0.882,1.1e-05,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0012941360473632812
logreg,k-means,0.911,0.911,0.911,0.911,0.032,0.033,0.033,0.032,6.662,0.096,0.742,0.72,0.786,0.778,0.821,0.0,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0012941360473632812
mlp,k-means,0.783,0.782,0.782,0.783,0.041,0.042,0.042,0.041,5.767,0.112,0.801,0.744,0.794,0.78,0.881,1e-05,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0012941360473632812
xgb,k-center,0.711,0.71,0.71,0.711,0.052,0.054,0.054,0.052,7.925,0.017,0.744,0.657,0.705,0.682,0.821,1e-06,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0013003349304199219
rf,k-center,0.683,0.679,0.679,0.683,0.067,0.072,0.072,0.067,15.753,0.318,0.742,0.624,0.661,0.637,0.855,9e-06,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0013003349304199219
svc,k-center,0.667,0.665,0.665,0.667,0.039,0.039,0.039,0.039,5.151,0.013,0.762,0.688,0.74,0.719,0.843,1.5e-05,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0013003349304199219
logreg,k-center,0.683,0.681,0.681,0.683,0.028,0.028,0.028,0.028,7.03,0.006,0.759,0.702,0.758,0.741,0.839,6e-06,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0013003349304199219
mlp,k-center,0.65,0.649,0.649,0.65,0.052,0.052,0.052,0.052,7.874,0.31,0.744,0.632,0.67,0.647,0.855,7e-06,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0013003349304199219
xgb,k-center,0.656,0.654,0.654,0.656,0.052,0.052,0.052,0.052,6.753,0.02,0.65,0.604,0.673,0.649,0.724,2e-06,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0013003349304199219
rf,k-center,0.628,0.627,0.627,0.628,0.038,0.038,0.038,0.038,18.766,0.621,0.757,0.659,0.703,0.68,0.853,1.6e-05,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0013003349304199219
svc,k-center,0.689,0.687,0.687,0.689,0.044,0.045,0.045,0.044,5.448,0.01,0.726,0.605,0.64,0.616,0.848,1.1e-05,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0013003349304199219
logreg,k-center,0.694,0.694,0.694,0.694,0.046,0.046,0.046,0.046,4.216,0.006,0.744,0.63,0.668,0.645,0.856,0.0,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0013003349304199219
mlp,k-center,0.622,0.62,0.62,0.622,0.067,0.067,0.067,0.067,7.715,0.065,0.672,0.524,0.542,0.527,0.837,1.1e-05,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0013003349304199219
xgb,ag,0.961,0.961,0.961,0.961,0.033,0.033,0.033,0.033,8.461,0.044,0.656,0.676,0.779,0.797,0.819,2e-06,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.001321554183959961
rf,ag,0.928,0.928,0.928,0.928,0.045,0.045,0.045,0.045,12.982,0.187,0.742,0.748,0.819,0.821,0.858,8e-06,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.001321554183959961
svc,ag,0.828,0.827,0.827,0.828,0.044,0.045,0.045,0.044,4.901,0.008,0.77,0.702,0.754,0.736,0.855,1.1e-05,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.001321554183959961
logreg,ag,0.839,0.838,0.838,0.839,0.041,0.041,0.041,0.041,7.112,0.01,0.742,0.683,0.74,0.721,0.829,6e-06,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.001321554183959961
mlp,ag,0.811,0.811,0.811,0.811,0.048,0.048,0.048,0.048,6.943,1.069,0.786,0.719,0.77,0.753,0.865,1.8e-05,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.001321554183959961
xgb,ag,0.95,0.95,0.95,0.95,0.027,0.027,0.027,0.027,4.578,0.029,0.724,0.721,0.795,0.794,0.837,1e-06,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.001321554183959961
rf,ag,0.956,0.956,0.956,0.956,0.045,0.045,0.045,0.045,18.213,0.508,0.74,0.746,0.818,0.82,0.86,1.3e-05,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.001321554183959961
svc,ag,0.883,0.883,0.883,0.883,0.054,0.055,0.055,0.054,4.13,0.009,0.719,0.68,0.746,0.731,0.813,7e-06,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.001321554183959961
logreg,ag,0.944,0.944,0.944,0.944,0.035,0.035,0.035,0.035,7.129,0.018,0.718,0.701,0.773,0.765,0.819,0.0,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.001321554183959961
mlp,ag,0.817,0.816,0.816,0.817,0.038,0.038,0.038,0.038,6.62,0.157,0.739,0.71,0.776,0.765,0.837,1.3e-05,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.001321554183959961
xgb,lc,0.983,0.983,0.983,0.983,0.022,0.022,0.022,0.022,7.076,0.05,0.22,0.215,0.269,0.228,0.128,2e-06,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0014412403106689453
rf,lc,0.967,0.967,0.967,0.967,0.041,0.041,0.041,0.041,19.54,0.459,0.225,0.234,0.308,0.26,0.132,1.7e-05,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0014412403106689453
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.671,0.005,0.208,0.171,0.189,0.173,0.11,4e-06,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0014412403106689453
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.362,0.005,0.215,0.173,0.188,0.174,0.115,6e-06,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0014412403106689453
mlp,lc,0.994,0.994,0.994,0.994,0.011,0.011,0.011,0.011,8.172,1.792,0.2,0.184,0.219,0.189,0.115,1.3e-05,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0014412403106689453
