model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,32.563,0.772,0.381,0.194,0.146,0.203,0.277,8.3e-05,latent,0.002,6,0,0,0,0.0020787715911865234
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.737,0.002,0.363,0.215,0.189,0.217,0.269,5e-06,latent,0.002,6,0,0,0,0.0020787715911865234
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.133,0.382,0.353,0.22,0.204,0.222,0.272,1.7e-05,latent,0.002,6,0,0,0,0.0020787715911865234
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.208,0.256,0.347,0.255,0.267,0.256,0.269,2.3e-05,latent,0.002,6,0,0,0,0.0020787715911865234
xgb,craig,0.617,0.578,0.593,0.627,0.18,0.197,0.183,0.168,11.293,24.788,0.544,0.544,0.683,0.681,0.575,1.7e-05,original,0.002,6,0,0,0,0.0018978118896484375
rf,craig,0.65,0.565,0.557,0.633,0.186,0.255,0.269,0.204,31.336,0.476,0.5,0.44,0.682,0.777,0.485,9e-06,original,0.002,6,0,0,0,0.0018978118896484375
svc,craig,0.683,0.651,0.669,0.7,0.133,0.164,0.138,0.099,7.242,0.002,0.513,0.464,0.544,0.502,0.468,5e-06,original,0.002,6,0,0,0,0.0018978118896484375
logreg,craig,0.633,0.615,0.622,0.633,0.113,0.103,0.101,0.099,3.632,0.114,0.543,0.541,0.678,0.672,0.554,0.0,original,0.002,6,0,0,0,0.0018978118896484375
mlp,craig,0.65,0.602,0.62,0.667,0.111,0.136,0.111,0.073,13.36,0.022,0.517,0.508,0.634,0.612,0.525,2.7e-05,original,0.002,6,0,0,0,0.0018978118896484375
xgb,craig,0.85,0.837,0.841,0.853,0.133,0.145,0.143,0.129,4.313,0.065,0.543,0.542,0.683,0.681,0.569,1.3e-05,latent,0.002,6,0,0,0,0.0018978118896484375
rf,craig,0.633,0.628,0.634,0.64,0.187,0.191,0.19,0.185,21.09,0.576,0.501,0.501,0.661,0.666,0.513,1.5e-05,latent,0.002,6,0,0,0,0.0018978118896484375
svc,craig,0.733,0.725,0.731,0.733,0.122,0.116,0.108,0.11,5.169,0.014,0.541,0.543,0.701,0.718,0.56,1.2e-05,latent,0.002,6,0,0,0,0.0018978118896484375
logreg,craig,0.667,0.647,0.65,0.667,0.19,0.195,0.194,0.193,9.659,0.121,0.558,0.562,0.714,0.731,0.569,1.2e-05,latent,0.002,6,0,0,0,0.0018978118896484375
mlp,craig,0.667,0.627,0.639,0.667,0.183,0.188,0.167,0.146,16.237,0.083,0.524,0.525,0.685,0.698,0.535,3.9e-05,latent,0.002,6,0,0,0,0.0018978118896484375
